nodeName	gene_name	module	biotype	is_robust_lnc
GGCX	GGCX	blue	protein_coding	False
GGH	GGH	blue	protein_coding	False
GGN	GGN	brown	protein_coding	False
GGNBP2	GGNBP2	brown	protein_coding	False
GGT2P	GGT2P	darkorange	transcribed_unprocessed_pseudogene	False
GGT6	GGT6	white	protein_coding	False
GGT7	GGT7	brown	protein_coding	False
GGTLC2	GGTLC2	pink	protein_coding	False
GGTLC4P	GGTLC4P	darkorange	unprocessed_pseudogene	False
GGTLC5P	GGTLC5P	magenta	unprocessed_pseudogene	False
GH1	GH1	darkred	protein_coding	False
GHDC	GHDC	brown	protein_coding	False
GHITM	GHITM	blue	protein_coding	False
GHRHR	GHRHR	saddlebrown	protein_coding	False
GID4	GID4	brown	protein_coding	False
GID8	GID8	brown	protein_coding	False
GIGYF1	GIGYF1	blue	protein_coding	False
GIGYF2	GIGYF2	brown	protein_coding	False
GIHCG	GIHCG	brown	lncRNA	True
GIMAP4	GIMAP4	lightyellow	protein_coding	False
GIMAP5	GIMAP5	skyblue3	protein_coding	False
GIMAP6	GIMAP6	skyblue	protein_coding	False
GIMAP7	GIMAP7	plum1	protein_coding	False
GIMAP8	GIMAP8	pink	protein_coding	False
GIMD1	GIMD1	midnightblue	protein_coding	False
GIN1	GIN1	green	protein_coding	False
GINM1	GINM1	blue	protein_coding	False
GINS1	GINS1	blue	protein_coding	False
GINS2	GINS2	brown	protein_coding	False
GINS3	GINS3	blue	protein_coding	False
GINS4	GINS4	blue	protein_coding	False
GIPC1	GIPC1	brown	protein_coding	False
GIPC3	GIPC3	brown	protein_coding	False
GIT1	GIT1	brown	protein_coding	False
GIT2	GIT2	brown	protein_coding	False
GJA10	GJA10	yellowgreen	protein_coding	False
GJA1P1	GJA1P1	yellowgreen	processed_pseudogene	False
GJA6P	GJA6P	greenyellow	processed_pseudogene	False
GJB1	GJB1	darkturquoise	protein_coding	False
GJB6	GJB6	darkorange	protein_coding	False
GJC1	GJC1	blue	protein_coding	False
GJC2	GJC2	blue	protein_coding	False
GJD4	GJD4	skyblue	protein_coding	False
GJE1	GJE1	lightsteelblue1	protein_coding	False
GK3	GK3	purple	protein_coding	False
GKAP1	GKAP1	brown	protein_coding	False
GKN2	GKN2	magenta	protein_coding	False
GLB1	GLB1	blue	protein_coding	False
GLB1L	GLB1L	brown	protein_coding	False
GLB1L2	GLB1L2	brown	protein_coding	False
GLB1L3	GLB1L3	grey60	protein_coding	False
GLCCI1	GLCCI1	brown	protein_coding	False
GLDC	GLDC	brown	protein_coding	False
GLDN	GLDN	tan	protein_coding	False
GLE1	GLE1	brown	protein_coding	False
GLG1	GLG1	blue	protein_coding	False
GLI1	GLI1	brown	protein_coding	False
GLI3	GLI3	brown	protein_coding	False
GLI4	GLI4	brown	protein_coding	False
GLIPR1L1	GLIPR1L1	skyblue3	protein_coding	False
GLIS1	GLIS1	brown	protein_coding	False
GLIS2	GLIS2	brown	protein_coding	False
GLMN	GLMN	green	protein_coding	False
GLMP	GLMP	blue	protein_coding	False
GLO1	GLO1	brown	protein_coding	False
GLOD4	GLOD4	brown	protein_coding	False
GLRA2	GLRA2	steelblue	protein_coding	False
GLRX3	GLRX3	blue	protein_coding	False
GLRX5	GLRX5	blue	protein_coding	False
GLRX5P1	GLRX5P1	black	processed_pseudogene	False
GLRX5P3	GLRX5P3	darkturquoise	processed_pseudogene	False
GLS2	GLS2	brown	protein_coding	False
GLT8D1	GLT8D1	brown	protein_coding	False
GLTP	GLTP	brown	protein_coding	False
GLUD1	GLUD1	brown	protein_coding	False
GLULP4	GLULP4	tan	processed_pseudogene	False
GLYAT	GLYAT	darkmagenta	protein_coding	False
GLYATL1P1	GLYATL1P1	skyblue3	unprocessed_pseudogene	False
GLYR1	GLYR1	blue	protein_coding	False
GM2A	GM2A	brown	protein_coding	False
GM2AP2	GM2AP2	salmon	processed_pseudogene	False
GMCL1	GMCL1	blue	protein_coding	False
GMDS	GMDS	blue	protein_coding	False
GMDS-DT	GMDS-DT	brown	lncRNA	True
GMEB1	GMEB1	blue	protein_coding	False
GMEB2	GMEB2	blue	protein_coding	False
GMFB	GMFB	green	protein_coding	False
GMIP	GMIP	brown	protein_coding	False
GMNN	GMNN	blue	protein_coding	False
GMPPA	GMPPA	brown	protein_coding	False
GMPPB	GMPPB	blue	protein_coding	False
GMPR2	GMPR2	blue	protein_coding	False
GMPS	GMPS	brown	protein_coding	False
GNA11	GNA11	blue	protein_coding	False
GNA12	GNA12	blue	protein_coding	False
GNAI2	GNAI2	blue	protein_coding	False
GNAI2P2	GNAI2P2	salmon	processed_pseudogene	False
GNAO1	GNAO1	brown	protein_coding	False
GNAQ	GNAQ	green	protein_coding	False
GNAS	GNAS	brown	protein_coding	False
GNAZ	GNAZ	brown	protein_coding	False
GNB1	GNB1	brown	protein_coding	False
GNB1-DT	GNB1-DT	brown	lncRNA	True
GNB1L	GNB1L	blue	protein_coding	False
GNB2	GNB2	brown	protein_coding	False
GNB5	GNB5	blue	protein_coding	False
GNE	GNE	blue	protein_coding	False
GNG11	GNG11	brown	protein_coding	False
GNG14	GNG14	grey60	protein_coding	False
GNG4	GNG4	blue	protein_coding	False
GNG5	GNG5	blue	protein_coding	False
GNG7	GNG7	brown	protein_coding	False
GNL1	GNL1	blue	protein_coding	False
GNL2P1	GNL2P1	purple	processed_pseudogene	False
GNL3LP1	GNL3LP1	pink	processed_pseudogene	False
GNLY	GNLY	black	protein_coding	False
GNPAT	GNPAT	brown	protein_coding	False
GNPDA1	GNPDA1	brown	protein_coding	False
GNPDA2	GNPDA2	green	protein_coding	False
GNPNAT1	GNPNAT1	brown	protein_coding	False
GNPTG	GNPTG	blue	protein_coding	False
GNRH1	GNRH1	green	protein_coding	False
GNRHR	GNRHR	green	protein_coding	False
GNS	GNS	brown	protein_coding	False
GOLGA1	GOLGA1	brown	protein_coding	False
GOLGA2	GOLGA2	blue	protein_coding	False
GOLGA2P1	GOLGA2P1	darkorange	transcribed_processed_pseudogene	False
GOLGA2P6	GOLGA2P6	orange	unprocessed_pseudogene	False
GOLGA2P7	GOLGA2P7	lightcyan1	transcribed_unprocessed_pseudogene	False
GOLGA4	GOLGA4	green	protein_coding	False
GOLGA6A	GOLGA6A	white	protein_coding	False
GOLGA6C	GOLGA6C	magenta	protein_coding	False
GOLGA6L10	GOLGA6L10	brown	protein_coding	False
GOLGA6L17P	GOLGA6L17P	pink	transcribed_unprocessed_pseudogene	False
GOLGA6L2	GOLGA6L2	black	protein_coding	False
GOLGA6L26	GOLGA6L26	midnightblue	protein_coding	False
GOLGA6L3P	GOLGA6L3P	darkturquoise	unprocessed_pseudogene	False
GOLGA6L9	GOLGA6L9	brown	protein_coding	False
GOLGA7	GOLGA7	blue	protein_coding	False
GOLGA8DP	GOLGA8DP	pink	lncRNA	True
GOLGA8EP	GOLGA8EP	greenyellow	transcribed_unprocessed_pseudogene	False
GOLGA8F	GOLGA8F	cyan	protein_coding	False
GOLGA8G	GOLGA8G	pink	protein_coding	False
GOLGA8H	GOLGA8H	lightcyan	protein_coding	False
GOLGA8J	GOLGA8J	steelblue	protein_coding	False
GOLGA8N	GOLGA8N	brown	protein_coding	False
GOLGA8S	GOLGA8S	mediumpurple3	protein_coding	False
GOLGA8T	GOLGA8T	darkred	protein_coding	False
GOLGB1	GOLGB1	green	protein_coding	False
GOLM2	GOLM2	blue	protein_coding	False
GOLM2P1	GOLM2P1	black	processed_pseudogene	False
GOLPH3	GOLPH3	brown	protein_coding	False
GOLPH3-DT	GOLPH3-DT	brown	lncRNA	True
GOLPH3L	GOLPH3L	blue	protein_coding	False
GOLT1A	GOLT1A	black	protein_coding	False
GOLT1B	GOLT1B	green	protein_coding	False
GON4L	GON4L	brown	protein_coding	False
GON7	GON7	brown	protein_coding	False
GORAB	GORAB	green	protein_coding	False
GORASP1	GORASP1	blue	protein_coding	False
GORASP2	GORASP2	blue	protein_coding	False
GOSR1	GOSR1	blue	protein_coding	False
GOT1	GOT1	brown	protein_coding	False
GOT1-DT	GOT1-DT	brown	lncRNA	True
GOT2	GOT2	blue	protein_coding	False
GP6	GP6	lightcyan	protein_coding	False
GP6-AS1	GP6-AS1	brown	lncRNA	True
GPA33	GPA33	midnightblue	protein_coding	False
GPAA1	GPAA1	brown	protein_coding	False
GPAA1P1	GPAA1P1	tan	transcribed_processed_pseudogene	False
GPAA1P2	GPAA1P2	darkolivegreen	transcribed_processed_pseudogene	False
GPALPP1	GPALPP1	brown	protein_coding	False
GPANK1	GPANK1	blue	protein_coding	False
GPAT4	GPAT4	brown	protein_coding	False
GPATCH1	GPATCH1	brown	protein_coding	False
GPATCH11P1	GPATCH11P1	royalblue	processed_pseudogene	False
GPATCH2	GPATCH2	green	protein_coding	False
GPATCH3	GPATCH3	brown	protein_coding	False
GPATCH4	GPATCH4	blue	protein_coding	False
GPATCH8	GPATCH8	brown	protein_coding	False
GPBP1	GPBP1	green	protein_coding	False
GPBP1L1	GPBP1L1	blue	protein_coding	False
GPC1	GPC1	brown	protein_coding	False
GPC2	GPC2	blue	protein_coding	False
GPC3	GPC3	magenta	protein_coding	False
GPCPD1P1	GPCPD1P1	purple	unprocessed_pseudogene	False
GPD1L	GPD1L	brown	protein_coding	False
GPHN	GPHN	brown	protein_coding	False
GPI	GPI	blue	protein_coding	False
GPKOW	GPKOW	brown	protein_coding	False
GPM6B	GPM6B	green	protein_coding	False
GPN1	GPN1	blue	protein_coding	False
GPN2	GPN2	blue	protein_coding	False
GPN3	GPN3	blue	protein_coding	False
GPR101	GPR101	darkorange	protein_coding	False
GPR107	GPR107	brown	protein_coding	False
GPR108	GPR108	brown	protein_coding	False
GPR119	GPR119	orange	protein_coding	False
GPR12	GPR12	magenta	protein_coding	False
GPR137	GPR137	brown	protein_coding	False
GPR141	GPR141	lightcyan	protein_coding	False
GPR142	GPR142	white	protein_coding	False
GPR146	GPR146	blue	protein_coding	False
GPR152	GPR152	lightyellow	protein_coding	False
GPR153	GPR153	brown	protein_coding	False
GPR155	GPR155	brown	protein_coding	False
GPR156	GPR156	brown	protein_coding	False
GPR160P1	GPR160P1	lightcyan1	processed_pseudogene	False
GPR161	GPR161	brown	protein_coding	False
GPR173	GPR173	skyblue	protein_coding	False
GPR174	GPR174	darkmagenta	protein_coding	False
GPR176	GPR176	blue	protein_coding	False
GPR18	GPR18	pink	protein_coding	False
GPR180	GPR180	green	protein_coding	False
GPR21	GPR21	mediumpurple3	protein_coding	False
GPR22	GPR22	midnightblue	protein_coding	False
GPR25	GPR25	darkturquoise	protein_coding	False
GPR32	GPR32	cyan	protein_coding	False
GPR35	GPR35	brown	protein_coding	False
GPR42	GPR42	darkmagenta	protein_coding	False
GPR50	GPR50	darkred	protein_coding	False
GPR52	GPR52	yellowgreen	protein_coding	False
GPR55	GPR55	darkred	protein_coding	False
GPR6	GPR6	paleturquoise	protein_coding	False
GPR61	GPR61	orange	protein_coding	False
GPR65	GPR65	lightsteelblue1	protein_coding	False
GPR68	GPR68	brown	protein_coding	False
GPR78	GPR78	darkorange	protein_coding	False
GPR79	GPR79	lightcyan	processed_pseudogene	False
GPR84	GPR84	darkred	protein_coding	False
GPR89A	GPR89A	blue	protein_coding	False
GPR89B	GPR89B	blue	protein_coding	False
GPRASP3	GPRASP3	blue	protein_coding	False
GPRC5B	GPRC5B	blue	protein_coding	False
GPRIN1	GPRIN1	brown	protein_coding	False
GPRIN2	GPRIN2	brown	protein_coding	False
GPS1	GPS1	brown	protein_coding	False
GPS2	GPS2	brown	protein_coding	False
GPS2P1	GPS2P1	brown	processed_pseudogene	False
GPSM1	GPSM1	brown	protein_coding	False
GPT2	GPT2	blue	protein_coding	False
GPX1P2	GPX1P2	purple	processed_pseudogene	False
GPX4	GPX4	brown	protein_coding	False
GRAMD1A	GRAMD1A	brown	protein_coding	False
GRAMD1C	GRAMD1C	green	protein_coding	False
GRAMD2A	GRAMD2A	brown	protein_coding	False
GRAMD4	GRAMD4	brown	protein_coding	False
GRAMD4P1	GRAMD4P1	skyblue	processed_pseudogene	False
GRAMD4P3	GRAMD4P3	midnightblue	processed_pseudogene	False
GRAMD4P6	GRAMD4P6	tan	processed_pseudogene	False
GRAMD4P7	GRAMD4P7	black	processed_pseudogene	False
GRAP2	GRAP2	darkmagenta	protein_coding	False
GRB10	GRB10	brown	protein_coding	False
GRB2	GRB2	brown	protein_coding	False
GREM2	GREM2	paleturquoise	protein_coding	False
GREP1	GREP1	brown	protein_coding	False
GRHPR	GRHPR	brown	protein_coding	False
GRIA3	GRIA3	sienna3	protein_coding	False
GRID2	GRID2	brown	protein_coding	False
GRIFIN	GRIFIN	darkgrey	protein_coding	False
GRIK3	GRIK3	cyan	protein_coding	False
GRIN1	GRIN1	brown	protein_coding	False
GRIN2C	GRIN2C	brown	protein_coding	False
GRINA	GRINA	blue	protein_coding	False
GRIPAP1	GRIPAP1	blue	protein_coding	False
GRK1	GRK1	black	protein_coding	False
GRK2	GRK2	brown	protein_coding	False
GRK5	GRK5	blue	protein_coding	False
GRK6	GRK6	brown	protein_coding	False
GRM3	GRM3	salmon	protein_coding	False
GRM6	GRM6	brown	protein_coding	False
GRM7	GRM7	salmon	protein_coding	False
GRN	GRN	blue	protein_coding	False
GRPEL1	GRPEL1	blue	protein_coding	False
GRPEL2P2	GRPEL2P2	yellowgreen	processed_pseudogene	False
GRSF1	GRSF1	blue	protein_coding	False
GRTP1	GRTP1	brown	protein_coding	False
GRWD1	GRWD1	blue	protein_coding	False
GSDMB	GSDMB	brown	protein_coding	False
GSDME	GSDME	brown	protein_coding	False
GSE1	GSE1	brown	protein_coding	False
GSEC	GSEC	blue	lncRNA	True
GSG1L2	GSG1L2	pink	protein_coding	False
GSK3A	GSK3A	brown	protein_coding	False
GSK3B-DT	GSK3B-DT	brown	lncRNA	True
GSPT1	GSPT1	blue	protein_coding	False
GSPT2	GSPT2	darkgrey	protein_coding	False
GSR	GSR	blue	protein_coding	False
GSS	GSS	brown	protein_coding	False
GSTA3	GSTA3	white	protein_coding	False
GSTA4	GSTA4	brown	protein_coding	False
GSTA8P	GSTA8P	darkorange	unprocessed_pseudogene	False
GSTA9P	GSTA9P	violet	transcribed_unprocessed_pseudogene	False
GSTCD	GSTCD	blue	protein_coding	False
GSTK1	GSTK1	brown	protein_coding	False
GSTM1	GSTM1	blue	protein_coding	False
GSTM2P1	GSTM2P1	violet	processed_pseudogene	False
GSTM3	GSTM3	blue	protein_coding	False
GSTM3P2	GSTM3P2	royalblue	processed_pseudogene	False
GSTM4	GSTM4	blue	protein_coding	False
GSTO1	GSTO1	blue	protein_coding	False
GSTO2	GSTO2	brown	protein_coding	False
GSTO3P	GSTO3P	purple	processed_pseudogene	False
GSTP1	GSTP1	blue	protein_coding	False
GSTZ1	GSTZ1	brown	protein_coding	False
GSX1	GSX1	skyblue3	protein_coding	False
GTDC1	GTDC1	brown	protein_coding	False
GTF2A2	GTF2A2	blue	protein_coding	False
GTF2E1	GTF2E1	brown	protein_coding	False
GTF2E2	GTF2E2	brown	protein_coding	False
GTF2F1	GTF2F1	brown	protein_coding	False
GTF2H2	GTF2H2	blue	protein_coding	False
GTF2H2B	GTF2H2B	brown	transcribed_unprocessed_pseudogene	False
GTF2H2C	GTF2H2C	blue	protein_coding	False
GTF2H3	GTF2H3	brown	protein_coding	False
GTF2H4	GTF2H4	blue	protein_coding	False
GTF2H5	GTF2H5	blue	protein_coding	False
GTF2I	GTF2I	brown	protein_coding	False
GTF2IP1	GTF2IP1	brown	lncRNA	True
GTF2IP12	GTF2IP12	magenta	transcribed_unprocessed_pseudogene	False
GTF2IP20	GTF2IP20	white	transcribed_unprocessed_pseudogene	False
GTF2IP23	GTF2IP23	greenyellow	unprocessed_pseudogene	False
GTF2IP4	GTF2IP4	brown	lncRNA	True
GTF2IP9	GTF2IP9	salmon	transcribed_unprocessed_pseudogene	False
GTF2IRD1	GTF2IRD1	brown	protein_coding	False
GTF2IRD2	GTF2IRD2	blue	protein_coding	False
GTF2IRD2B	GTF2IRD2B	blue	protein_coding	False
GTF2IRD2P1	GTF2IRD2P1	lightcyan	transcribed_unprocessed_pseudogene	False
GTF3A	GTF3A	brown	protein_coding	False
GTF3C1	GTF3C1	blue	protein_coding	False
GTF3C2	GTF3C2	blue	protein_coding	False
GTF3C2-AS2	GTF3C2-AS2	blue	lncRNA	True
GTF3C3	GTF3C3	green	protein_coding	False
GTF3C4	GTF3C4	blue	protein_coding	False
GTF3C5	GTF3C5	brown	protein_coding	False
GTPBP10	GTPBP10	green	protein_coding	False
GTPBP3	GTPBP3	brown	protein_coding	False
GTPBP6	GTPBP6	blue	protein_coding	False
GTPBP8	GTPBP8	blue	protein_coding	False
GTSE1	GTSE1	brown	protein_coding	False
GTSF1L	GTSF1L	white	protein_coding	False
GUCA1B	GUCA1B	blue	protein_coding	False
GUCY1B1	GUCY1B1	brown	protein_coding	False
GUCY1B2	GUCY1B2	green	lncRNA	True
GUCY2C	GUCY2C	purple	protein_coding	False
GUCY2D	GUCY2D	salmon	protein_coding	False
GUCY2F	GUCY2F	darkgrey	protein_coding	False
GUK1	GUK1	blue	protein_coding	False
GULP1	GULP1	green	protein_coding	False
GUSB	GUSB	brown	protein_coding	False
GUSBP11	GUSBP11	brown	lncRNA	True
GUSBP15	GUSBP15	magenta	unprocessed_pseudogene	False
GUSBP16	GUSBP16	pink	unprocessed_pseudogene	False
GUSBP2	GUSBP2	green	lncRNA	True
GUSBP7	GUSBP7	lightyellow	unprocessed_pseudogene	False
GUSBP8	GUSBP8	lightgreen	unprocessed_pseudogene	False
GVQW3	GVQW3	brown	protein_coding	False
GXYLT1	GXYLT1	green	protein_coding	False
GXYLT1P6	GXYLT1P6	black	processed_pseudogene	False
GYG1	GYG1	brown	protein_coding	False
GYG1P1	GYG1P1	cyan	unprocessed_pseudogene	False
GYG2	GYG2	blue	protein_coding	False
GYPA	GYPA	magenta	protein_coding	False
GYPE	GYPE	grey60	protein_coding	False
GYS1	GYS1	blue	protein_coding	False
GYS2	GYS2	darkorange	protein_coding	False
GZF1	GZF1	brown	protein_coding	False
H1-0	H1-0	brown	protein_coding	False
H1-1	H1-1	magenta	protein_coding	False
H1-10	H1-10	brown	protein_coding	False
H1-6	H1-6	salmon	protein_coding	False
H1-7	H1-7	purple	protein_coding	False
H1-8P1	H1-8P1	lightcyan1	processed_pseudogene	False
H1-9P	H1-9P	darkred	transcribed_unitary_pseudogene	False
H2AB1	H2AB1	lightgreen	protein_coding	False
H2AC10P	H2AC10P	black	transcribed_unprocessed_pseudogene	False
H2AC11	H2AC11	brown	protein_coding	False
H2AC20	H2AC20	blue	protein_coding	False
H2AC25	H2AC25	brown	protein_coding	False
H2AC4	H2AC4	pink	protein_coding	False
H2AC5P	H2AC5P	black	unprocessed_pseudogene	False
H2AC8	H2AC8	brown	protein_coding	False
H2AJ	H2AJ	brown	protein_coding	False
H2AX	H2AX	brown	protein_coding	False
H2AZ1	H2AZ1	blue	protein_coding	False
H2AZ1-DT	H2AZ1-DT	brown	lncRNA	True
H2AZ2	H2AZ2	blue	protein_coding	False
H2AZP2	H2AZP2	cyan	processed_pseudogene	False
H2AZP4	H2AZP4	lightgreen	processed_pseudogene	False
H2AZP6	H2AZP6	purple	processed_pseudogene	False
H2BC1	H2BC1	skyblue3	protein_coding	False
H2BC10	H2BC10	darkturquoise	protein_coding	False
H2BC11	H2BC11	blue	protein_coding	False
H2BC15	H2BC15	brown	protein_coding	False
H2BC16P	H2BC16P	darkgrey	processed_pseudogene	False
H2BC19P	H2BC19P	brown	transcribed_unprocessed_pseudogene	False
H2BC21	H2BC21	brown	protein_coding	False
H2BC26	H2BC26	brown	protein_coding	False
H2BC27P	H2BC27P	magenta	unitary_pseudogene	False
H2BC8	H2BC8	brown	protein_coding	False
H2BP2	H2BP2	orange	transcribed_unprocessed_pseudogene	False
H2BP3	H2BP3	lightyellow	processed_pseudogene	False
H2BP6	H2BP6	salmon	processed_pseudogene	False
H2BP9	H2BP9	saddlebrown	processed_pseudogene	False
H2BW2	H2BW2	salmon	protein_coding	False
H3-3A	H3-3A	blue	protein_coding	False
H3C10	H3C10	brown	protein_coding	False
H3C12	H3C12	brown	protein_coding	False
H3C14	H3C14	paleturquoise	protein_coding	False
H3C4	H3C4	darkturquoise	protein_coding	False
H3C9P	H3C9P	tan	processed_pseudogene	False
H3P13	H3P13	tan	processed_pseudogene	False
H3P14	H3P14	saddlebrown	processed_pseudogene	False
H3P16	H3P16	grey60	processed_pseudogene	False
H3P2	H3P2	sienna3	processed_pseudogene	False
H3P24	H3P24	steelblue	processed_pseudogene	False
H3P31	H3P31	orangered4	processed_pseudogene	False
H3P36	H3P36	sienna3	processed_pseudogene	False
H3P37	H3P37	skyblue3	transcribed_unprocessed_pseudogene	False
H3P4	H3P4	yellowgreen	unprocessed_pseudogene	False
H3P42	H3P42	magenta	processed_pseudogene	False
H3P43	H3P43	darkgrey	processed_pseudogene	False
H3P47	H3P47	tan	processed_pseudogene	False
H3P7	H3P7	tan	processed_pseudogene	False
H4C11	H4C11	darkmagenta	protein_coding	False
H4C13	H4C13	darkorange	protein_coding	False
H4C16	H4C16	blue	protein_coding	False
H4C3	H4C3	brown	protein_coding	False
H6PD	H6PD	brown	protein_coding	False
HAAO	HAAO	violet	protein_coding	False
HABP4	HABP4	brown	protein_coding	False
HACD1	HACD1	blue	protein_coding	False
HACD2	HACD2	brown	protein_coding	False
HACD3	HACD3	blue	protein_coding	False
HACL1	HACL1	blue	protein_coding	False
HADH	HADH	brown	protein_coding	False
HADHA	HADHA	brown	protein_coding	False
HADHB	HADHB	brown	protein_coding	False
HADHBP1	HADHBP1	pink	processed_pseudogene	False
HAGH	HAGH	brown	protein_coding	False
HAGHL	HAGHL	brown	protein_coding	False
HAL	HAL	darkturquoise	protein_coding	False
HAO2	HAO2	magenta	protein_coding	False
HAP1	HAP1	brown	protein_coding	False
HAPLN2	HAPLN2	white	protein_coding	False
HARBI1	HARBI1	brown	protein_coding	False
HARS1	HARS1	blue	protein_coding	False
HARS2	HARS2	brown	protein_coding	False
HAS1	HAS1	darkturquoise	protein_coding	False
HAS2-AS1	HAS2-AS1	brown	lncRNA	True
HASPIN	HASPIN	blue	protein_coding	False
HAT1	HAT1	green	protein_coding	False
HAUS1	HAUS1	blue	protein_coding	False
HAUS1P1	HAUS1P1	purple	processed_pseudogene	False
HAUS2	HAUS2	blue	protein_coding	False
HAUS4	HAUS4	brown	protein_coding	False
HAUS5	HAUS5	brown	protein_coding	False
HAUS6	HAUS6	green	protein_coding	False
HAUS6P2	HAUS6P2	yellowgreen	processed_pseudogene	False
HAUS7	HAUS7	brown	protein_coding	False
HAUS8	HAUS8	blue	protein_coding	False
HAVCR1	HAVCR1	lightgreen	protein_coding	False
HAVCR2	HAVCR2	brown	protein_coding	False
HAX1	HAX1	brown	protein_coding	False
HAX1P1	HAX1P1	black	processed_pseudogene	False
HBE1	HBE1	darkolivegreen	protein_coding	False
HBM	HBM	midnightblue	protein_coding	False
HBP1	HBP1	blue	protein_coding	False
HBQ1	HBQ1	brown	protein_coding	False
HBS1L	HBS1L	green	protein_coding	False
HBZ	HBZ	orangered4	protein_coding	False
HBZP1	HBZP1	midnightblue	unprocessed_pseudogene	False
HCAR3	HCAR3	brown	protein_coding	False
HCCS	HCCS	blue	protein_coding	False
HCCS-DT	HCCS-DT	blue	lncRNA	True
HCFC1R1	HCFC1R1	brown	protein_coding	False
HCFC2	HCFC2	green	protein_coding	False
HCG11	HCG11	brown	lncRNA	True
HCG25	HCG25	blue	lncRNA	True
HCLS1	HCLS1	midnightblue	protein_coding	False
HCN2	HCN2	brown	protein_coding	False
HCN3	HCN3	brown	protein_coding	False
HCRTR1	HCRTR1	darkturquoise	protein_coding	False
HDAC1	HDAC1	blue	protein_coding	False
HDAC10	HDAC10	brown	protein_coding	False
HDAC11	HDAC11	brown	protein_coding	False
HDAC3	HDAC3	blue	protein_coding	False
HDAC4-AS1	HDAC4-AS1	brown	lncRNA	True
HDAC5	HDAC5	brown	protein_coding	False
HDAC6	HDAC6	brown	protein_coding	False
HDAC8	HDAC8	brown	protein_coding	False
HDAC9	HDAC9	green	protein_coding	False
HDC	HDC	midnightblue	protein_coding	False
HDDC2	HDDC2	blue	protein_coding	False
HDDC3	HDDC3	brown	protein_coding	False
HDGF	HDGF	blue	protein_coding	False
HDGFL2	HDGFL2	brown	protein_coding	False
HDGFL3	HDGFL3	blue	protein_coding	False
HDHD2	HDHD2	brown	protein_coding	False
HDHD3	HDHD3	brown	protein_coding	False
HDHD5	HDHD5	blue	protein_coding	False
HDHD5-AS1	HDHD5-AS1	brown	lncRNA	True
HDLBP	HDLBP	brown	protein_coding	False
HDX	HDX	green	protein_coding	False
HEATR3	HEATR3	blue	protein_coding	False
HEATR5B	HEATR5B	brown	protein_coding	False
